transaction_id,timestamp,amount,description,customer_id,payment_method
TXN_000169,2025-12-20T02:58:54.341442,7.97,Breakfast,CUST_0050,card
TXN_000161,2025-12-20T09:02:54.341442,8.63,Coffee,CUST_0056,cash
TXN_000157,2025-12-20T12:30:54.341442,14.34,Merchandise,CUST_0007,cash
TXN_000158,2025-12-20T14:22:54.341442,20.85,Espresso Drinks,CUST_0033,cash
TXN_000175,2025-12-21T02:56:54.341442,15.8,Coffee,CUST_0039,cash
TXN_000108,2025-12-21T06:17:54.341442,22.9,Merchandise,CUST_0032,card
TXN_000037,2025-12-21T09:13:54.341442,15.02,Breakfast,CUST_0018,card
TXN_000012,2025-12-21T09:55:54.341442,6.56,Coffee,CUST_0018,cash
TXN_000016,2025-12-21T11:02:54.341442,17.78,Coffee,CUST_0055,card
TXN_000137,2025-12-21T11:49:54.341442,22.89,Merchandise,CUST_0027,card
TXN_000034,2025-12-21T13:02:54.341442,8.23,Espresso Drinks,CUST_0043,card
TXN_000028,2025-12-21T14:33:54.341442,5.65,Pastries,CUST_0016,cash
TXN_000118,2025-12-22T03:16:54.341442,5.22,Espresso Drinks,CUST_0045,card
TXN_000048,2025-12-22T05:49:54.341442,28.48,Lunch,CUST_0030,cash
TXN_000184,2025-12-22T07:01:54.341442,28.14,Coffee,CUST_0052,card
TXN_000003,2025-12-22T08:38:54.341442,18.07,Coffee,CUST_0046,card
TXN_000060,2025-12-22T09:13:54.341442,30.64,Pastries,CUST_0064,card
TXN_000059,2025-12-22T10:30:54.341442,12.66,Espresso Drinks,CUST_0057,card
TXN_000101,2025-12-22T13:04:54.341442,14.07,Coffee,CUST_0029,card
TXN_000042,2025-12-23T02:54:54.341442,23.59,Espresso Drinks,CUST_0002,card
TXN_000189,2025-12-23T05:39:54.341442,13.84,Espresso Drinks,CUST_0038,card
TXN_000076,2025-12-23T06:15:54.341442,6.2,Merchandise,CUST_0054,card
TXN_000178,2025-12-23T06:15:54.341442,23.65,Espresso Drinks,CUST_0051,card
TXN_000067,2025-12-23T11:53:54.341442,6.59,Breakfast,CUST_0042,cash
TXN_000134,2025-12-24T04:10:54.341442,28.05,Espresso Drinks,CUST_0050,cash
TXN_000197,2025-12-24T05:01:54.341442,31.82,Coffee,CUST_0021,card
TXN_000022,2025-12-24T07:57:54.341442,11.32,Lunch,CUST_0038,cash
TXN_000160,2025-12-24T08:19:54.341442,29.32,Merchandise,CUST_0048,card
TXN_000146,2025-12-24T08:26:54.341442,19.47,Breakfast,CUST_0066,card
TXN_000091,2025-12-24T08:57:54.341442,29.36,Lunch,CUST_0018,cash
TXN_000159,2025-12-24T09:41:54.341442,16.0,Pastries,CUST_0063,card
TXN_000198,2025-12-24T10:02:54.341442,16.5,Espresso Drinks,CUST_0040,cash
TXN_000002,2025-12-24T10:21:54.341442,31.33,Pastries,CUST_0026,card
TXN_000075,2025-12-24T13:55:54.341442,26.28,Coffee,CUST_0061,cash
TXN_000104,2025-12-25T03:59:54.341442,25.25,Lunch,CUST_0052,card
TXN_000051,2025-12-25T06:11:54.341442,13.75,Lunch,CUST_0043,card
TXN_000154,2025-12-25T07:27:54.341442,10.74,Pastries,CUST_0049,card
TXN_000066,2025-12-25T09:20:54.341442,22.22,Pastries,CUST_0053,card
TXN_000093,2025-12-25T10:57:54.341442,19.55,Breakfast,CUST_0031,card
TXN_000039,2025-12-26T06:22:54.341442,30.48,Breakfast,CUST_0053,card
TXN_000072,2025-12-26T08:32:54.341442,6.03,Pastries,CUST_0064,card
TXN_000050,2025-12-26T09:20:54.341442,20.24,Espresso Drinks,CUST_0064,card
TXN_000035,2025-12-26T09:49:54.341442,25.39,Pastries,CUST_0040,card
TXN_000121,2025-12-26T11:30:54.341442,27.64,Lunch,CUST_0059,card
TXN_000105,2025-12-26T12:14:54.341442,12.63,Lunch,CUST_0011,card
TXN_000164,2025-12-26T12:58:54.341442,27.87,Merchandise,CUST_0032,card
TXN_000088,2025-12-27T04:00:54.341442,15.47,Breakfast,CUST_0011,card
TXN_000071,2025-12-27T04:44:54.341442,21.14,Espresso Drinks,CUST_0035,card
TXN_000089,2025-12-27T08:59:54.341442,22.14,Merchandise,CUST_0048,cash
TXN_000097,2025-12-27T12:47:54.341442,19.04,Merchandise,CUST_0038,cash
TXN_000111,2025-12-28T02:34:54.341442,22.97,Espresso Drinks,CUST_0042,card
TXN_000023,2025-12-28T02:55:54.341442,20.05,Coffee,CUST_0030,card
TXN_000136,2025-12-28T03:53:54.341442,7.46,Coffee,CUST_0049,card
TXN_000090,2025-12-28T04:06:54.341442,5.59,Breakfast,CUST_0014,cash
TXN_000015,2025-12-28T06:47:54.341442,9.06,Pastries,CUST_0027,card
TXN_000120,2025-12-28T07:51:54.341442,5.8,Pastries,CUST_0018,card
TXN_000179,2025-12-28T10:25:54.341442,9.37,Lunch,CUST_0058,cash
TXN_000171,2025-12-28T10:29:54.341442,5.11,Merchandise,CUST_0037,card
TXN_000080,2025-12-29T03:03:54.341442,16.89,Breakfast,CUST_0033,card
TXN_000132,2025-12-29T06:12:54.341442,10.31,Breakfast,CUST_0052,card
TXN_000019,2025-12-29T06:54:54.341442,5.04,Coffee,CUST_0004,cash
TXN_000024,2025-12-29T10:17:54.341442,16.77,Lunch,CUST_0042,card
TXN_000124,2025-12-29T10:17:54.341442,10.59,Lunch,CUST_0002,card
TXN_000138,2025-12-29T11:00:54.341442,10.92,Pastries,CUST_0044,cash
TXN_000125,2025-12-29T13:51:54.341442,28.38,Lunch,CUST_0034,card
TXN_000027,2025-12-30T03:36:54.341442,19.0,Merchandise,CUST_0039,cash
TXN_000046,2025-12-30T06:05:54.341442,25.12,Coffee,CUST_0036,cash
TXN_000083,2025-12-30T06:14:54.341442,5.26,Breakfast,CUST_0046,card
TXN_000144,2025-12-30T09:59:54.341442,19.4,Merchandise,CUST_0005,card
TXN_000078,2025-12-30T11:50:54.341442,18.78,Merchandise,CUST_0037,card
TXN_000041,2025-12-31T03:17:54.341442,27.03,Merchandise,CUST_0016,cash
TXN_000142,2025-12-31T06:03:54.341442,14.47,Breakfast,CUST_0046,cash
TXN_000153,2025-12-31T08:12:54.341442,29.31,Pastries,CUST_0011,card
TXN_000032,2025-12-31T08:59:54.341442,12.42,Pastries,CUST_0002,card
TXN_000128,2025-12-31T09:25:54.341442,10.6,Lunch,CUST_0026,card
TXN_000135,2025-12-31T11:06:54.341442,8.47,Pastries,CUST_0053,card
TXN_000110,2025-12-31T11:15:54.341442,13.04,Breakfast,CUST_0036,card
TXN_000025,2025-12-31T11:23:54.341442,28.83,Merchandise,CUST_0055,cash
TXN_000141,2025-12-31T11:51:54.341442,21.16,Breakfast,CUST_0049,card
TXN_000185,2026-01-01T04:39:54.341442,13.79,Coffee,CUST_0015,card
TXN_000073,2026-01-01T05:20:54.341442,27.3,Espresso Drinks,CUST_0006,card
TXN_000149,2026-01-01T05:51:54.341442,12.03,Lunch,CUST_0038,card
TXN_000004,2026-01-01T06:26:54.341442,25.51,Merchandise,CUST_0008,card
TXN_000172,2026-01-01T07:10:54.341442,28.22,Coffee,CUST_0033,card
TXN_000162,2026-01-01T08:50:54.341442,15.65,Merchandise,CUST_0004,card
TXN_000044,2026-01-01T12:20:54.341442,20.14,Lunch,CUST_0046,card
TXN_000116,2026-01-01T12:55:54.341442,17.38,Espresso Drinks,CUST_0005,cash
TXN_000195,2026-01-01T13:18:54.341442,23.24,Breakfast,CUST_0022,card
TXN_000064,2026-01-01T13:58:54.341442,30.44,Pastries,CUST_0033,card
TXN_000196,2026-01-02T02:44:54.341442,15.2,Pastries,CUST_0038,cash
TXN_000096,2026-01-02T03:24:54.341442,23.08,Espresso Drinks,CUST_0046,card
TXN_000017,2026-01-02T08:20:54.341442,12.34,Breakfast,CUST_0045,card
TXN_000061,2026-01-02T09:14:54.341442,26.3,Breakfast,CUST_0042,cash
TXN_000193,2026-01-02T10:53:54.341442,27.9,Pastries,CUST_0011,card
TXN_000115,2026-01-02T11:17:54.341442,29.99,Pastries,CUST_0039,cash
TXN_000181,2026-01-02T12:54:54.341442,25.16,Breakfast,CUST_0030,card
TXN_000167,2026-01-03T03:11:54.341442,10.99,Pastries,CUST_0062,card
TXN_000053,2026-01-03T03:47:54.341442,11.07,Pastries,CUST_0043,card
TXN_000087,2026-01-03T05:40:54.341442,11.7,Pastries,CUST_0029,card
TXN_000168,2026-01-03T07:50:54.341442,8.2,Lunch,CUST_0055,card
TXN_000070,2026-01-03T08:08:54.341442,21.54,Pastries,CUST_0012,card
TXN_000180,2026-01-03T10:17:54.341442,21.43,Breakfast,CUST_0066,card
TXN_000155,2026-01-03T10:28:54.341442,24.45,Breakfast,CUST_0058,card
TXN_000030,2026-01-03T11:47:54.341442,19.74,Coffee,CUST_0018,cash
TXN_000063,2026-01-03T12:41:54.341442,23.74,Lunch,CUST_0010,cash
TXN_000018,2026-01-04T02:48:54.341442,23.01,Espresso Drinks,CUST_0020,card
TXN_000014,2026-01-04T04:17:54.341442,12.79,Espresso Drinks,CUST_0053,card
TXN_000020,2026-01-04T05:43:54.341442,12.29,Espresso Drinks,CUST_0028,cash
TXN_000052,2026-01-04T06:28:54.341442,19.85,Merchandise,CUST_0031,cash
TXN_000191,2026-01-04T13:43:54.341442,11.33,Merchandise,CUST_0064,card
TXN_000077,2026-01-05T05:39:54.341442,25.86,Merchandise,CUST_0014,card
TXN_000117,2026-01-05T07:50:54.341442,22.32,Coffee,CUST_0005,card
TXN_000109,2026-01-05T08:07:54.341442,25.79,Merchandise,CUST_0031,card
TXN_000176,2026-01-05T09:38:54.341442,15.49,Pastries,CUST_0041,card
TXN_000130,2026-01-05T11:09:54.341442,28.96,Lunch,CUST_0057,card
TXN_000062,2026-01-05T11:51:54.341442,8.92,Coffee,CUST_0057,card
TXN_000126,2026-01-05T12:39:54.341442,18.92,Breakfast,CUST_0042,cash
TXN_000106,2026-01-05T13:15:54.341442,16.41,Lunch,CUST_0001,card
TXN_000074,2026-01-05T13:39:54.341442,29.89,Breakfast,CUST_0060,card
TXN_000036,2026-01-06T03:58:54.341442,21.6,Merchandise,CUST_0023,card
TXN_000123,2026-01-06T05:46:54.341442,11.52,Coffee,CUST_0020,card
TXN_000183,2026-01-06T06:36:54.341442,13.48,Lunch,CUST_0035,cash
TXN_000079,2026-01-06T07:15:54.341442,9.37,Breakfast,CUST_0035,card
TXN_000148,2026-01-06T08:10:54.341442,30.79,Pastries,CUST_0066,card
TXN_000188,2026-01-06T09:28:54.341442,6.23,Merchandise,CUST_0035,card
TXN_000007,2026-01-06T10:51:54.341442,17.9,Pastries,CUST_0060,card
TXN_000152,2026-01-06T12:16:54.341442,10.39,Breakfast,CUST_0003,card
TXN_000127,2026-01-06T12:32:54.341442,16.99,Breakfast,CUST_0026,card
TXN_000081,2026-01-07T03:04:54.341442,8.45,Merchandise,CUST_0063,cash
TXN_000013,2026-01-07T04:03:54.341442,13.21,Espresso Drinks,CUST_0045,card
TXN_000113,2026-01-07T05:07:54.341442,7.71,Merchandise,CUST_0034,card
TXN_000094,2026-01-07T08:01:54.341442,29.95,Breakfast,CUST_0062,card
TXN_000068,2026-01-07T10:42:54.341442,30.36,Breakfast,CUST_0045,card
TXN_000190,2026-01-08T03:29:54.341442,18.88,Merchandise,CUST_0063,card
TXN_000049,2026-01-08T05:17:54.341442,10.49,Lunch,CUST_0050,card
TXN_000040,2026-01-08T05:20:54.341442,7.9,Breakfast,CUST_0005,card
TXN_000194,2026-01-08T05:30:54.341442,9.71,Lunch,CUST_0066,card
TXN_000001,2026-01-08T05:39:54.341442,25.95,Pastries,CUST_0008,card
TXN_000008,2026-01-08T06:00:54.341442,22.57,Espresso Drinks,CUST_0029,card
TXN_000043,2026-01-08T06:47:54.341442,17.2,Coffee,CUST_0058,cash
TXN_000107,2026-01-08T07:10:54.341442,21.54,Lunch,CUST_0065,card
TXN_000085,2026-01-08T07:27:54.341442,29.07,Lunch,CUST_0015,card
TXN_000065,2026-01-08T07:42:54.341442,8.59,Coffee,CUST_0043,card
TXN_000133,2026-01-08T12:27:54.341442,12.17,Pastries,CUST_0025,cash
TXN_000069,2026-01-09T08:03:54.341442,23.13,Coffee,CUST_0060,cash
TXN_000199,2026-01-09T09:13:54.341442,30.56,Lunch,CUST_0009,card
TXN_000145,2026-01-09T11:48:54.341442,27.54,Merchandise,CUST_0042,card
TXN_000129,2026-01-09T13:59:54.341442,12.09,Coffee,CUST_0056,cash
TXN_000173,2026-01-10T04:45:54.341442,24.09,Coffee,CUST_0024,card
TXN_000006,2026-01-10T06:08:54.341442,22.46,Merchandise,CUST_0022,cash
TXN_000139,2026-01-10T09:32:54.341442,24.66,Espresso Drinks,CUST_0038,card
TXN_000186,2026-01-10T09:37:54.341442,22.96,Lunch,CUST_0024,card
TXN_000009,2026-01-10T10:03:54.341442,16.3,Breakfast,CUST_0058,card
TXN_000005,2026-01-10T10:23:54.341442,23.08,Espresso Drinks,CUST_0057,card
TXN_000031,2026-01-10T11:27:54.341442,11.94,Espresso Drinks,CUST_0044,card
TXN_000029,2026-01-10T11:49:54.341442,13.12,Merchandise,CUST_0016,cash
TXN_000192,2026-01-10T14:23:54.341442,21.07,Pastries,CUST_0018,cash
TXN_000033,2026-01-10T14:27:54.341442,14.51,Espresso Drinks,CUST_0041,card
TXN_000011,2026-01-11T04:07:54.341442,18.24,Merchandise,CUST_0002,card
TXN_000054,2026-01-11T10:10:54.341442,24.03,Espresso Drinks,CUST_0030,card
TXN_000000,2026-01-11T10:18:54.341442,18.99,Breakfast,CUST_0002,card
TXN_000056,2026-01-11T11:23:54.341442,12.84,Espresso Drinks,CUST_0047,card
TXN_000187,2026-01-11T14:27:54.341442,4.43,Merchandise,CUST_0050,card
TXN_000010,2026-01-12T06:01:54.341442,31.21,Merchandise,CUST_0043,card
TXN_000156,2026-01-12T12:20:54.341442,8.54,Breakfast,CUST_0021,card
TXN_000103,2026-01-12T13:50:54.341442,23.59,Lunch,CUST_0056,cash
