transaction_id,timestamp,amount,description,customer_id,payment_method
TXN_000091,2025-12-21T07:03:07.354473,63.49,Delivery,CUST_0024,card
TXN_000074,2025-12-21T08:03:07.354473,106.84,Takeout,CUST_0004,cash
TXN_000029,2025-12-21T09:29:07.354473,28.32,Gift Card,CUST_0029,card
TXN_000018,2025-12-21T10:36:07.354473,41.5,Catering,CUST_0024,cash
TXN_000081,2025-12-21T10:50:07.354473,98.14,Takeout,CUST_0003,card
TXN_000142,2025-12-21T11:56:07.354473,75.52,Delivery,CUST_0015,card
TXN_000178,2025-12-22T05:01:07.354473,52.86,Catering,CUST_0058,cash
TXN_000083,2025-12-22T06:06:07.354473,68.63,Dine-in,CUST_0020,card
TXN_000144,2025-12-22T06:57:07.354473,34.2,Takeout,CUST_0048,cash
TXN_000177,2025-12-22T07:28:07.354473,23.88,Delivery,CUST_0029,cash
TXN_000008,2025-12-22T07:34:07.354473,80.19,Delivery,CUST_0034,cash
TXN_000100,2025-12-22T08:03:07.354473,78.66,Delivery,CUST_0019,card
TXN_000079,2025-12-22T10:23:07.354473,18.18,Gift Card,CUST_0021,card
TXN_000156,2025-12-22T11:01:07.354473,17.63,Delivery,CUST_0018,cash
TXN_000007,2025-12-22T12:25:07.354473,22.18,Delivery,CUST_0035,card
TXN_000192,2025-12-22T12:45:07.354473,46.3,Delivery,CUST_0004,card
TXN_000191,2025-12-23T09:42:07.354473,73.93,Dine-in,CUST_0014,card
TXN_000107,2025-12-23T11:36:07.354473,49.78,Takeout,CUST_0028,card
TXN_000078,2025-12-23T13:52:07.354473,47.12,Dine-in,CUST_0012,card
TXN_000048,2025-12-24T04:07:07.354473,14.13,Takeout,CUST_0027,card
TXN_000040,2025-12-24T06:54:07.354473,47.42,Catering,CUST_0032,card
TXN_000165,2025-12-24T07:06:07.354473,36.83,Takeout,CUST_0011,card
TXN_000031,2025-12-24T11:12:07.354473,34.54,Catering,CUST_0036,card
TXN_000189,2025-12-24T12:30:07.354473,70.47,Gift Card,CUST_0010,card
TXN_000184,2025-12-24T13:46:07.354473,84.19,Gift Card,CUST_0054,card
TXN_000125,2025-12-24T14:05:07.354473,53.69,Delivery,CUST_0011,card
TXN_000024,2025-12-25T05:28:07.354473,20.58,Takeout,CUST_0055,cash
TXN_000006,2025-12-25T11:45:07.354473,79.52,Takeout,CUST_0001,card
TXN_000116,2025-12-25T11:50:07.354473,59.98,Takeout,CUST_0015,card
TXN_000037,2025-12-25T14:45:07.354473,59.17,Dine-in,CUST_0012,card
TXN_000199,2025-12-26T03:55:07.354473,35.33,Gift Card,CUST_0013,card
TXN_000052,2025-12-26T07:24:07.354473,28.56,Gift Card,CUST_0042,card
TXN_000185,2025-12-26T12:13:07.354473,63.12,Takeout,CUST_0005,cash
TXN_000027,2025-12-26T12:31:07.354473,82.88,Dine-in,CUST_0026,card
TXN_000109,2025-12-26T13:07:07.354473,54.53,Delivery,CUST_0053,card
TXN_000110,2025-12-27T04:03:07.354473,39.7,Gift Card,CUST_0030,card
TXN_000050,2025-12-27T04:20:07.354473,24.79,Takeout,CUST_0045,card
TXN_000033,2025-12-27T06:06:07.354473,75.77,Dine-in,CUST_0009,cash
TXN_000137,2025-12-27T09:14:07.354473,99.48,Takeout,CUST_0043,card
TXN_000159,2025-12-27T12:24:07.354473,50.06,Gift Card,CUST_0002,cash
TXN_000002,2025-12-27T12:59:07.354473,51.38,Gift Card,CUST_0037,card
TXN_000003,2025-12-27T13:43:07.354473,105.26,Takeout,CUST_0039,card
TXN_000115,2025-12-27T14:18:07.354473,83.98,Gift Card,CUST_0034,card
TXN_000026,2025-12-28T06:16:07.354473,69.07,Gift Card,CUST_0045,cash
TXN_000183,2025-12-28T09:36:07.354473,98.07,Delivery,CUST_0015,card
TXN_000126,2025-12-28T10:32:07.354473,84.27,Gift Card,CUST_0055,cash
TXN_000043,2025-12-28T10:42:07.354473,87.97,Delivery,CUST_0034,card
TXN_000122,2025-12-28T12:12:07.354473,66.25,Gift Card,CUST_0023,card
TXN_000127,2025-12-28T13:21:07.354473,109.53,Dine-in,CUST_0040,card
TXN_000175,2025-12-28T13:34:07.354473,22.99,Dine-in,CUST_0055,card
TXN_000168,2025-12-28T13:42:07.354473,35.36,Gift Card,CUST_0014,card
TXN_000180,2025-12-29T02:54:07.354473,41.82,Gift Card,CUST_0007,cash
TXN_000195,2025-12-29T03:22:07.354473,39.4,Gift Card,CUST_0012,card
TXN_000140,2025-12-29T03:51:07.354473,39.76,Delivery,CUST_0052,cash
TXN_000135,2025-12-29T11:21:07.354473,66.24,Catering,CUST_0021,cash
TXN_000028,2025-12-29T13:19:07.354473,34.62,Catering,CUST_0008,card
TXN_000128,2025-12-29T14:24:07.354473,55.55,Dine-in,CUST_0062,card
TXN_000014,2025-12-30T05:33:07.354473,40.51,Gift Card,CUST_0039,card
TXN_000131,2025-12-30T08:03:07.354473,33.94,Gift Card,CUST_0036,card
TXN_000013,2025-12-30T08:22:07.354473,46.65,Takeout,CUST_0065,card
TXN_000111,2025-12-30T10:31:07.354473,12.74,Catering,CUST_0029,card
TXN_000119,2025-12-30T11:39:07.354473,34.61,Catering,CUST_0018,cash
TXN_000163,2025-12-30T11:47:07.354473,56.67,Takeout,CUST_0008,card
TXN_000104,2025-12-31T04:15:07.354473,32.36,Takeout,CUST_0003,card
TXN_000059,2025-12-31T04:29:07.354473,78.84,Takeout,CUST_0028,card
TXN_000096,2025-12-31T04:40:07.354473,50.93,Delivery,CUST_0020,card
TXN_000118,2025-12-31T05:38:07.354473,71.74,Gift Card,CUST_0062,card
TXN_000190,2025-12-31T06:23:07.354473,56.43,Delivery,CUST_0050,card
TXN_000188,2025-12-31T07:39:07.354473,84.74,Dine-in,CUST_0066,cash
TXN_000198,2025-12-31T10:11:07.354473,44.88,Catering,CUST_0058,card
TXN_000088,2025-12-31T10:51:07.354473,36.26,Gift Card,CUST_0014,cash
TXN_000021,2025-12-31T13:09:07.354473,14.87,Delivery,CUST_0050,card
TXN_000099,2025-12-31T13:59:07.354473,47.4,Dine-in,CUST_0034,card
TXN_000069,2025-12-31T14:29:07.354473,68.3,Takeout,CUST_0066,card
TXN_000063,2026-01-01T05:22:07.354473,64.42,Catering,CUST_0041,card
TXN_000060,2026-01-01T10:47:07.354473,27.13,Delivery,CUST_0052,cash
TXN_000197,2026-01-01T11:29:07.354473,73.26,Delivery,CUST_0010,card
TXN_000146,2026-01-01T11:46:07.354473,31.03,Catering,CUST_0015,cash
TXN_000123,2026-01-01T11:56:07.354473,64.47,Catering,CUST_0058,card
TXN_000101,2026-01-01T13:02:07.354473,62.96,Takeout,CUST_0031,card
TXN_000072,2026-01-01T13:58:07.354473,17.23,Gift Card,CUST_0017,card
TXN_000038,2026-01-01T14:31:07.354473,67.5,Takeout,CUST_0063,card
TXN_000097,2026-01-01T14:48:07.354473,76.43,Dine-in,CUST_0011,card
TXN_000034,2026-01-02T03:25:07.354473,60.76,Delivery,CUST_0027,card
TXN_000047,2026-01-02T04:02:07.354473,100.17,Delivery,CUST_0002,card
TXN_000012,2026-01-02T05:15:07.354473,93.53,Dine-in,CUST_0049,card
TXN_000030,2026-01-02T06:28:07.354473,94.28,Gift Card,CUST_0064,card
TXN_000162,2026-01-02T07:31:07.354473,40.34,Takeout,CUST_0011,card
TXN_000009,2026-01-02T07:42:07.354473,63.28,Delivery,CUST_0061,card
TXN_000042,2026-01-02T09:11:07.354473,110.48,Dine-in,CUST_0026,card
TXN_000053,2026-01-02T11:27:07.354473,95.44,Dine-in,CUST_0002,card
TXN_000057,2026-01-02T11:57:07.354473,55.71,Gift Card,CUST_0055,card
TXN_000112,2026-01-03T05:08:07.354473,37.34,Dine-in,CUST_0039,card
TXN_000080,2026-01-03T05:50:07.354473,75.09,Gift Card,CUST_0045,cash
TXN_000017,2026-01-03T07:24:07.354473,108.22,Takeout,CUST_0018,card
TXN_000129,2026-01-03T09:20:07.354473,14.44,Takeout,CUST_0034,card
TXN_000152,2026-01-03T14:30:07.354473,80.5,Delivery,CUST_0018,card
TXN_000087,2026-01-04T04:27:07.354473,92.29,Dine-in,CUST_0053,card
TXN_000154,2026-01-04T06:34:07.354473,37.0,Dine-in,CUST_0034,card
TXN_000061,2026-01-04T07:03:07.354473,16.08,Takeout,CUST_0026,card
TXN_000105,2026-01-04T07:45:07.354473,84.6,Gift Card,CUST_0058,card
TXN_000108,2026-01-04T10:26:07.354473,61.7,Catering,CUST_0027,card
TXN_000051,2026-01-04T11:59:07.354473,79.4,Catering,CUST_0019,cash
TXN_000032,2026-01-04T13:16:07.354473,85.01,Dine-in,CUST_0008,card
TXN_000010,2026-01-04T13:33:07.354473,45.24,Dine-in,CUST_0066,cash
TXN_000176,2026-01-05T03:37:07.354473,69.62,Dine-in,CUST_0013,card
TXN_000073,2026-01-05T05:24:07.354473,25.07,Catering,CUST_0055,card
TXN_000056,2026-01-05T05:51:07.354473,78.87,Gift Card,CUST_0010,card
TXN_000138,2026-01-05T10:01:07.354473,39.26,Gift Card,CUST_0020,cash
TXN_000077,2026-01-05T13:12:07.354473,47.05,Dine-in,CUST_0009,card
TXN_000169,2026-01-06T04:20:07.354473,52.91,Gift Card,CUST_0066,cash
TXN_000134,2026-01-06T04:27:07.354473,80.41,Catering,CUST_0066,card
TXN_000092,2026-01-06T05:18:07.354473,15.08,Catering,CUST_0055,card
TXN_000044,2026-01-06T08:08:07.354473,57.87,Delivery,CUST_0003,cash
TXN_000114,2026-01-07T03:37:07.354473,27.9,Delivery,CUST_0064,cash
TXN_000158,2026-01-07T06:31:07.354473,47.72,Delivery,CUST_0054,card
TXN_000132,2026-01-07T06:51:07.354473,79.07,Takeout,CUST_0006,card
TXN_000090,2026-01-07T08:32:07.354473,36.25,Catering,CUST_0021,card
TXN_000141,2026-01-07T11:34:07.354473,78.8,Catering,CUST_0060,cash
TXN_000136,2026-01-07T13:01:07.354473,65.42,Catering,CUST_0065,card
TXN_000066,2026-01-07T13:23:07.354473,18.07,Delivery,CUST_0057,card
TXN_000161,2026-01-07T13:55:07.354473,74.43,Gift Card,CUST_0042,card
TXN_000149,2026-01-08T02:54:07.354473,38.89,Takeout,CUST_0026,card
TXN_000133,2026-01-08T04:03:07.354473,62.09,Takeout,CUST_0027,cash
TXN_000049,2026-01-08T07:46:07.354473,31.71,Takeout,CUST_0057,cash
TXN_000124,2026-01-08T08:50:07.354473,44.59,Delivery,CUST_0028,card
TXN_000155,2026-01-08T12:59:07.354473,40.26,Takeout,CUST_0059,cash
TXN_000174,2026-01-09T06:08:07.354473,93.08,Catering,CUST_0030,cash
TXN_000045,2026-01-09T09:48:07.354473,54.31,Takeout,CUST_0061,cash
TXN_000157,2026-01-09T11:10:07.354473,39.76,Catering,CUST_0004,card
TXN_000036,2026-01-09T14:49:07.354473,91.08,Catering,CUST_0010,card
TXN_000139,2026-01-10T03:19:07.354473,65.2,Gift Card,CUST_0018,card
TXN_000082,2026-01-10T13:05:07.354473,49.33,Catering,CUST_0021,card
TXN_000166,2026-01-10T13:35:07.354473,84.86,Delivery,CUST_0040,card
TXN_000098,2026-01-11T03:23:07.354473,88.21,Gift Card,CUST_0021,card
TXN_000181,2026-01-11T07:41:07.354473,73.03,Gift Card,CUST_0031,cash
TXN_000167,2026-01-11T08:48:07.354473,109.27,Gift Card,CUST_0029,card
TXN_000016,2026-01-11T12:23:07.354473,45.09,Dine-in,CUST_0064,card
TXN_000058,2026-01-11T12:40:07.354473,108.74,Catering,CUST_0038,card
TXN_000085,2026-01-11T14:16:07.354473,98.05,Takeout,CUST_0049,card
TXN_000001,2026-01-12T02:54:07.354473,81.72,Dine-in,CUST_0009,card
TXN_000187,2026-01-12T06:04:07.354473,12.07,Takeout,CUST_0038,card
TXN_000035,2026-01-12T10:41:07.354473,78.64,Dine-in,CUST_0001,cash
TXN_000011,2026-01-12T10:55:07.354473,56.32,Catering,CUST_0056,card
TXN_000113,2026-01-12T11:30:07.354473,47.69,Delivery,CUST_0004,card
TXN_000075,2026-01-12T12:47:07.354473,44.48,Delivery,CUST_0049,card
TXN_000150,2026-01-12T13:24:07.354473,60.62,Catering,CUST_0039,card
TXN_000095,2026-01-12T13:52:07.354473,82.68,Takeout,CUST_0023,card
TXN_000117,2026-01-12T13:54:07.354473,63.51,Gift Card,CUST_0055,card
