transaction_id,timestamp,amount,description,customer_id,payment_method
TXN_000181,2025-12-19T09:42:07.346927,43.41,Extensions,CUST_0029,card
TXN_000127,2025-12-19T13:40:07.346927,46.55,Extensions,CUST_0029,card
TXN_000062,2025-12-19T14:20:07.346927,234.34,Highlights,CUST_0008,card
TXN_000159,2025-12-19T14:33:07.346927,189.54,Highlights,CUST_0006,card
TXN_000003,2025-12-20T04:09:07.346927,247.06,Blowout,CUST_0008,card
TXN_000079,2025-12-20T04:29:07.346927,229.6,Blowout,CUST_0034,card
TXN_000093,2025-12-20T05:37:07.346927,93.43,Extensions,CUST_0056,card
TXN_000198,2025-12-20T07:49:07.346927,251.96,Color,CUST_0062,cash
TXN_000076,2025-12-20T11:55:07.346927,95.03,Treatment,CUST_0001,card
TXN_000136,2025-12-20T12:35:07.346927,31.86,Highlights,CUST_0064,card
TXN_000034,2025-12-20T12:49:07.346927,183.03,Treatment,CUST_0017,cash
TXN_000073,2025-12-20T13:57:07.346927,226.53,Extensions,CUST_0008,cash
TXN_000055,2025-12-21T02:54:07.346927,124.88,Treatment,CUST_0061,card
TXN_000009,2025-12-21T12:54:07.346927,76.26,Extensions,CUST_0021,card
TXN_000144,2025-12-22T04:50:07.346927,180.22,Highlights,CUST_0007,card
TXN_000133,2025-12-22T04:57:07.346927,64.06,Extensions,CUST_0021,cash
TXN_000180,2025-12-22T05:13:07.346927,81.27,Haircut,CUST_0026,card
TXN_000085,2025-12-22T14:14:07.346927,242.5,Haircut,CUST_0027,card
TXN_000075,2025-12-23T02:56:07.346927,187.37,Treatment,CUST_0001,card
TXN_000004,2025-12-23T03:45:07.346927,59.43,Highlights,CUST_0056,card
TXN_000160,2025-12-23T04:09:07.346927,239.71,Blowout,CUST_0037,card
TXN_000007,2025-12-23T05:12:07.346927,137.65,Extensions,CUST_0021,cash
TXN_000187,2025-12-23T05:35:07.346927,239.78,Blowout,CUST_0058,card
TXN_000078,2025-12-23T06:33:07.346927,199.15,Highlights,CUST_0019,card
TXN_000137,2025-12-23T06:52:07.346927,133.49,Blowout,CUST_0056,card
TXN_000071,2025-12-23T09:26:07.346927,123.66,Haircut,CUST_0002,card
TXN_000175,2025-12-23T09:28:07.346927,199.13,Haircut,CUST_0052,card
TXN_000086,2025-12-23T09:45:07.346927,141.67,Treatment,CUST_0012,card
TXN_000030,2025-12-23T14:35:07.346927,182.09,Color,CUST_0014,card
TXN_000033,2025-12-24T04:16:07.346927,116.37,Highlights,CUST_0012,card
TXN_000095,2025-12-24T04:47:07.346927,65.98,Color,CUST_0031,cash
TXN_000087,2025-12-24T05:56:07.346927,108.94,Color,CUST_0017,cash
TXN_000070,2025-12-24T06:29:07.346927,228.72,Blowout,CUST_0066,cash
TXN_000163,2025-12-24T09:58:07.346927,100.51,Highlights,CUST_0022,card
TXN_000152,2025-12-24T10:16:07.346927,135.38,Extensions,CUST_0015,card
TXN_000109,2025-12-24T11:35:07.346927,205.72,Blowout,CUST_0040,cash
TXN_000119,2025-12-24T11:53:07.346927,237.79,Treatment,CUST_0027,card
TXN_000186,2025-12-24T14:35:07.346927,163.14,Haircut,CUST_0040,cash
TXN_000069,2025-12-25T09:02:07.346927,154.14,Blowout,CUST_0064,card
TXN_000082,2025-12-25T09:10:07.346927,62.24,Treatment,CUST_0061,card
TXN_000195,2025-12-25T09:20:07.346927,190.83,Extensions,CUST_0017,cash
TXN_000173,2025-12-25T10:26:07.346927,43.34,Extensions,CUST_0058,card
TXN_000012,2025-12-25T12:13:07.346927,100.71,Extensions,CUST_0017,cash
TXN_000103,2025-12-25T14:07:07.346927,228.32,Treatment,CUST_0053,card
TXN_000112,2025-12-26T06:26:07.346927,51.06,Highlights,CUST_0051,card
TXN_000168,2025-12-26T08:11:07.346927,208.93,Haircut,CUST_0023,cash
TXN_000088,2025-12-26T08:33:07.346927,159.15,Highlights,CUST_0031,card
TXN_000077,2025-12-26T09:08:07.346927,138.1,Blowout,CUST_0032,card
TXN_000172,2025-12-26T11:02:07.346927,207.81,Highlights,CUST_0001,card
TXN_000008,2025-12-26T11:41:07.346927,80.25,Highlights,CUST_0041,card
TXN_000145,2025-12-26T12:28:07.346927,44.28,Color,CUST_0051,cash
TXN_000042,2025-12-26T14:40:07.346927,292.74,Extensions,CUST_0051,card
TXN_000074,2025-12-26T14:45:07.346927,324.45,Highlights,CUST_0013,card
TXN_000072,2025-12-27T05:38:07.346927,304.88,Blowout,CUST_0026,card
TXN_000170,2025-12-27T05:49:07.346927,118.42,Haircut,CUST_0057,card
TXN_000149,2025-12-27T06:34:07.346927,241.56,Highlights,CUST_0010,card
TXN_000099,2025-12-27T07:29:07.346927,42.78,Blowout,CUST_0046,card
TXN_000134,2025-12-27T08:28:07.346927,150.0,Color,CUST_0038,card
TXN_000089,2025-12-27T11:58:07.346927,199.86,Highlights,CUST_0020,card
TXN_000132,2025-12-27T13:30:07.346927,47.25,Extensions,CUST_0010,card
TXN_000023,2025-12-27T13:41:07.346927,153.65,Color,CUST_0025,card
TXN_000120,2025-12-28T03:14:07.346927,125.33,Highlights,CUST_0054,card
TXN_000038,2025-12-28T05:08:07.346927,27.51,Treatment,CUST_0003,card
TXN_000126,2025-12-28T07:08:07.346927,140.79,Haircut,CUST_0042,cash
TXN_000121,2025-12-28T10:06:07.346927,82.46,Treatment,CUST_0020,card
TXN_000045,2025-12-28T11:20:07.346927,84.07,Treatment,CUST_0046,card
TXN_000125,2025-12-28T13:03:07.346927,230.77,Color,CUST_0060,cash
TXN_000061,2025-12-29T09:30:07.346927,184.28,Blowout,CUST_0021,card
TXN_000141,2025-12-29T12:06:07.346927,146.62,Treatment,CUST_0036,card
TXN_000056,2025-12-30T07:51:07.346927,106.94,Highlights,CUST_0030,card
TXN_000155,2025-12-30T08:09:07.346927,121.66,Haircut,CUST_0031,card
TXN_000067,2025-12-30T08:42:07.346927,73.49,Color,CUST_0024,card
TXN_000021,2025-12-31T03:05:07.346927,89.96,Highlights,CUST_0065,card
TXN_000037,2025-12-31T04:29:07.346927,198.98,Color,CUST_0046,cash
TXN_000091,2025-12-31T04:29:07.346927,53.1,Blowout,CUST_0032,card
TXN_000057,2025-12-31T04:36:07.346927,232.9,Extensions,CUST_0012,card
TXN_000064,2025-12-31T06:20:07.346927,160.91,Treatment,CUST_0043,card
TXN_000094,2025-12-31T06:24:07.346927,42.47,Haircut,CUST_0012,cash
TXN_000027,2025-12-31T08:54:07.346927,102.57,Blowout,CUST_0050,card
TXN_000138,2025-12-31T10:45:07.346927,38.07,Extensions,CUST_0056,card
TXN_000040,2025-12-31T14:33:07.346927,220.4,Highlights,CUST_0050,card
TXN_000100,2026-01-01T03:50:07.346927,208.46,Extensions,CUST_0026,card
TXN_000117,2026-01-01T05:05:07.346927,94.59,Treatment,CUST_0030,card
TXN_000104,2026-01-01T05:11:07.346927,60.04,Treatment,CUST_0015,cash
TXN_000066,2026-01-01T06:14:07.346927,189.84,Extensions,CUST_0039,card
TXN_000063,2026-01-01T09:42:07.346927,221.94,Blowout,CUST_0041,card
TXN_000150,2026-01-01T11:36:07.346927,89.21,Extensions,CUST_0066,card
TXN_000199,2026-01-01T11:43:07.346927,37.19,Highlights,CUST_0019,card
TXN_000135,2026-01-02T05:53:07.346927,305.42,Treatment,CUST_0022,cash
TXN_000124,2026-01-02T06:01:07.346927,237.98,Extensions,CUST_0029,card
TXN_000054,2026-01-02T09:18:07.346927,123.64,Color,CUST_0049,card
TXN_000177,2026-01-02T14:24:07.346927,308.01,Color,CUST_0011,cash
TXN_000002,2026-01-02T14:32:07.346927,161.34,Haircut,CUST_0052,card
TXN_000081,2026-01-03T03:13:07.346927,140.99,Blowout,CUST_0038,cash
TXN_000189,2026-01-03T04:53:07.346927,113.4,Haircut,CUST_0054,card
TXN_000106,2026-01-03T07:35:07.346927,172.73,Haircut,CUST_0044,card
TXN_000151,2026-01-03T12:51:07.346927,52.07,Treatment,CUST_0004,card
TXN_000053,2026-01-03T14:05:07.346927,211.1,Haircut,CUST_0011,card
TXN_000000,2026-01-03T14:48:07.346927,187.9,Treatment,CUST_0059,card
TXN_000041,2026-01-04T03:22:07.346927,154.67,Highlights,CUST_0019,card
TXN_000192,2026-01-04T08:50:07.346927,170.04,Treatment,CUST_0027,card
TXN_000190,2026-01-04T08:57:07.346927,42.14,Highlights,CUST_0013,card
TXN_000167,2026-01-04T09:49:07.346927,77.03,Color,CUST_0020,card
TXN_000154,2026-01-04T10:14:07.346927,172.34,Haircut,CUST_0048,card
TXN_000022,2026-01-04T11:57:07.346927,50.09,Highlights,CUST_0046,card
TXN_000047,2026-01-04T12:40:07.346927,148.42,Blowout,CUST_0026,card
TXN_000101,2026-01-05T06:58:07.346927,121.39,Haircut,CUST_0061,cash
TXN_000146,2026-01-05T08:23:07.346927,109.78,Highlights,CUST_0036,card
TXN_000115,2026-01-06T03:09:07.346927,52.73,Extensions,CUST_0016,card
TXN_000015,2026-01-06T03:20:07.346927,197.18,Color,CUST_0015,card
TXN_000016,2026-01-06T04:03:07.346927,60.61,Treatment,CUST_0016,card
TXN_000140,2026-01-06T04:58:07.346927,237.43,Extensions,CUST_0005,card
TXN_000182,2026-01-06T08:29:07.346927,142.02,Treatment,CUST_0023,card
TXN_000052,2026-01-06T08:30:07.346927,192.57,Extensions,CUST_0061,card
TXN_000035,2026-01-06T09:04:07.346927,191.0,Extensions,CUST_0061,card
TXN_000116,2026-01-06T12:02:07.346927,84.24,Haircut,CUST_0011,card
TXN_000183,2026-01-06T13:38:07.346927,121.78,Treatment,CUST_0042,card
TXN_000174,2026-01-07T05:54:07.346927,196.92,Blowout,CUST_0060,cash
TXN_000090,2026-01-08T04:30:07.346927,106.4,Blowout,CUST_0039,cash
TXN_000051,2026-01-08T08:14:07.346927,236.31,Blowout,CUST_0026,card
TXN_000029,2026-01-08T08:51:07.346927,122.25,Blowout,CUST_0051,cash
TXN_000059,2026-01-08T09:52:07.346927,65.85,Extensions,CUST_0016,card
TXN_000020,2026-01-08T10:56:07.346927,192.31,Haircut,CUST_0056,card
TXN_000158,2026-01-08T13:00:07.346927,89.08,Treatment,CUST_0027,card
TXN_000036,2026-01-09T03:37:07.346927,192.68,Treatment,CUST_0016,card
TXN_000060,2026-01-09T05:04:07.346927,80.74,Blowout,CUST_0064,cash
TXN_000169,2026-01-09T05:17:07.346927,312.85,Blowout,CUST_0038,card
TXN_000147,2026-01-09T05:39:07.346927,199.12,Extensions,CUST_0053,card
TXN_000107,2026-01-09T06:05:07.346927,303.7,Extensions,CUST_0055,card
TXN_000005,2026-01-09T07:20:07.346927,200.48,Highlights,CUST_0002,cash
TXN_000017,2026-01-10T05:17:07.346927,219.84,Haircut,CUST_0043,card
TXN_000166,2026-01-10T05:20:07.346927,77.33,Blowout,CUST_0029,cash
TXN_000143,2026-01-10T08:03:07.346927,317.93,Extensions,CUST_0044,card
TXN_000013,2026-01-10T08:30:07.346927,248.41,Color,CUST_0057,cash
TXN_000026,2026-01-10T08:46:07.346927,171.28,Extensions,CUST_0053,cash
TXN_000114,2026-01-10T11:48:07.346927,288.95,Treatment,CUST_0044,card
TXN_000084,2026-01-10T12:26:07.346927,133.32,Extensions,CUST_0035,card
TXN_000184,2026-01-10T13:16:07.346927,257.78,Blowout,CUST_0019,card
TXN_000153,2026-01-11T03:39:07.346927,203.79,Blowout,CUST_0016,card
TXN_000065,2026-01-11T06:17:07.346927,137.5,Treatment,CUST_0013,cash
TXN_000058,2026-01-11T07:32:07.346927,166.14,Color,CUST_0059,cash
TXN_000118,2026-01-11T07:45:07.346927,121.28,Highlights,CUST_0038,card
TXN_000194,2026-01-11T08:54:07.346927,74.64,Haircut,CUST_0017,card
TXN_000165,2026-01-11T13:43:07.346927,41.82,Highlights,CUST_0031,card
TXN_000113,2026-01-12T03:07:07.346927,234.19,Extensions,CUST_0017,card
TXN_000148,2026-01-12T04:55:07.346927,226.15,Treatment,CUST_0063,card
TXN_000049,2026-01-12T07:33:07.346927,128.37,Haircut,CUST_0046,cash
TXN_000129,2026-01-12T07:40:07.346927,177.15,Color,CUST_0004,card
TXN_000097,2026-01-12T08:05:07.346927,238.11,Color,CUST_0041,card
TXN_000010,2026-01-12T08:58:07.346927,117.17,Blowout,CUST_0008,card
TXN_000191,2026-01-12T09:45:07.346927,38.93,Haircut,CUST_0008,card
TXN_000039,2026-01-12T09:48:07.346927,189.44,Treatment,CUST_0049,card
TXN_000083,2026-01-12T13:06:07.346927,151.07,Blowout,CUST_0008,card
TXN_000092,2026-01-12T13:58:07.346927,140.27,Treatment,CUST_0046,card
